image_path,predicted_score
data/processed/wikimedia_commons/images/EL/ns6/388/File:Athens (Greece).jpeg,5.1013417
data/processed/wikimedia_commons/images/UK/ns6/36/File:Cliff at Little Hell - geograph.org.uk - 2501231.jpeg,5.151656
data/processed/wikimedia_commons/images/CH/ns6/501/File:Silbertal (Österreich).jpeg,5.2417803
data/processed/wikimedia_commons/images/UK/ns6/1415/File:The Great Orme - geograph.org.uk - 820748.jpeg,5.0392566
data/processed/wikimedia_commons/images/EL/ns6/122/File:Kalithea Beach - panoramio (1).jpeg,5.166366
data/processed/wikimedia_commons/images/IS/ns6/53/File:2014-09-16 13-49-22 Iceland Suðurland Skogar Landmannalaugar.jpeg,5.0955143
data/processed/wikimedia_commons/images/ES/ns6/36/File:Canary Islands 2018-02-13 (39857727894).jpeg,5.236678
data/processed/wikimedia_commons/images/FR/ns6/11710/File:Sommet du Mont Lachat de Châtillon (51274018446).jpeg,5.7351284
data/processed/wikimedia_commons/images/FR/ns6/4691/File:Tournemire 1289-1290mod.jpeg,5.1357646
data/processed/wikimedia_commons/images/AT/ns6/353/File:Rauhenberg0190.jpeg,5.764502
data/processed/wikimedia_commons/images/EL/ns6/737/File:View on Ioannina - panoramio.jpeg,5.0593157
data/processed/wikimedia_commons/images/FR/ns6/5342/File:2003 03 Construction Viaduc de Millau (5).jpeg,5.3701634
data/processed/wikimedia_commons/images/UK/ns6/3/File:Coastline at Porth Chapel - geograph.org.uk - 1403471.jpeg,5.6333117
"data/processed/wikimedia_commons/images/IT/ns6/2237/File:Pragser Wildsee, Italy (Unsplash Y224I1WNK7k).jpeg",5.3581467
data/processed/wikimedia_commons/images/FR/ns6/9881/File:Vallon de la Gittaz.jpeg,5.2718744
data/processed/wikimedia_commons/images/CH/ns6/297/File:Piz Champatsch 2020.jpeg,5.576371
"data/processed/wikimedia_commons/images/EL/ns6/333/File:Kardiani, Tinos, Greece 2018040510300NP0215.jpeg",5.13907
"data/processed/wikimedia_commons/images/DE/ns6/7991/File:Sassnitz, Steilküste Abbruchkante 5.jpeg",5.045627
data/processed/wikimedia_commons/images/CH/ns6/215/File:Lai da Marmorera - panoramio (3).jpeg,5.3322835
data/processed/wikimedia_commons/images/ME/ns6/61/File:Okolina Prutaša 2 - panoramio.jpeg,5.755707
data/processed/wikimedia_commons/images/FR/ns6/17636/File:Pointe de Kerdonis - dsmm05557.jpeg,5.2748713
"data/processed/wikimedia_commons/images/CH/ns6/284/File:Tannensee , Obwalden, Switzerland. (14995871267).jpeg",5.630438
data/processed/wikimedia_commons/images/SE/ns6/2737/File:Landscape south of Katterjåkk train station 2022-08-31 25.jpeg,5.274929
"data/processed/wikimedia_commons/images/UK/ns6/2394/File:Flannan Isles, south side of Eilean a’ Ghobha - geograph.org.uk - 3206314.jpeg",5.5351424
data/processed/wikimedia_commons/images/UK/ns6/2277/File:Loch Portree - geograph.org.uk - 1071221.jpeg,5.0631685
data/processed/wikimedia_commons/images/IE/ns6/6/File:Coast of Dunmanus Bay - geograph.org.uk - 3554902.jpeg,5.200839
data/processed/wikimedia_commons/images/PL/ns6/351/File:Schreiberhau-Kamm-Blick-5.jpeg,5.146738
data/processed/wikimedia_commons/images/FR/ns6/1131/File:Baie Ostriconi - Palasca (FR2B) - 2021-09-05 - 2.jpeg,5.2374363
data/processed/wikimedia_commons/images/PT/ns6/21/File:Praia da Baía dos Tiros - Portugal (30512968381).jpeg,5.7127557
data/processed/wikimedia_commons/images/IE/ns6/20/File:Skellig Michael - View of Little Skellig descending the 600 steps from the monastery 01.jpeg,5.1037707
data/processed/wikimedia_commons/images/CH/ns6/30/File:Mer de Glace @ Grand Balcon Nord.jpeg,5.0728283
data/processed/wikimedia_commons/images/FR/ns6/9763/File:Les Chapieux Chalets de la Raja.jpeg,5.924289
data/processed/wikimedia_commons/images/TR/ns6/2939/File:Marmara From Kapıdag - panoramio.jpeg,5.1972
"data/processed/wikimedia_commons/images/BG/ns6/291/File:Село Ямна и махалата Падеш-на заден план върховете над гр.Правец-,village Yamna - panoramio.jpeg",5.204131
data/processed/wikimedia_commons/images/IT/ns6/1953/File:Punto panoramico sul sentiero 23B (4).jpeg,5.422875
data/processed/wikimedia_commons/images/IT/ns6/2247/File:FlippingStone.jpeg,5.497207
data/processed/wikimedia_commons/images/SK/ns6/338/File:Cerveny kamen bradlo 2.jpeg,5.128565
data/processed/wikimedia_commons/images/CH/ns6/342/File:Panixersee (Lag da Pigniu) boven Andiast. (actm) 25.jpeg,5.488012
data/processed/wikimedia_commons/images/EL/ns6/25/File:Schinaria 18.jpeg,5.073806
data/processed/wikimedia_commons/images/DE/ns6/130/File:St. Bartholomä Königssee 04.jpeg,5.093053
data/processed/wikimedia_commons/images/BG/ns6/474/File:Белоградчик - panoramio (73).jpeg,5.098798
data/processed/wikimedia_commons/images/IT/ns6/2575/File:Panorama 360° dalla vetta dell' Ebro - panoramio.jpeg,5.3380523
data/processed/wikimedia_commons/images/IT/ns6/2074/File:Domaso - panoramio (1).jpeg,5.978349
